"ï..Event.Index","UTC.Timestamp","UTC.Date","Local.Timestamp","Local.Timezone","Local.Date","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Public.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","checkpoint.yiku","checkpoint.gn26","randomiser.2vg5","Randomise.questionnaire.elements.","Question.Key","Response"
"7",1646659233340,"07/03/2022 13:20:33",1646659233042,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","5",2
"8",1646659233340,"07/03/2022 13:20:33",1646659233042,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","6",2
"9",1646659233340,"07/03/2022 13:20:33",1646659233042,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","7",1
"10",1646659233340,"07/03/2022 13:20:33",1646659233043,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","8",6
"11",1646659233340,"07/03/2022 13:20:33",1646659233043,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","9",3
"12",1646659233340,"07/03/2022 13:20:33",1646659233043,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","10",6
"13",1646659233340,"07/03/2022 13:20:33",1646659233043,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","11",2
"14",1646659233340,"07/03/2022 13:20:33",1646659233043,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","12",6
"15",1646659233340,"07/03/2022 13:20:33",1646659233044,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","13",5
"16",1646659233340,"07/03/2022 13:20:33",1646659233044,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","0-quantised",10
"17",1646659233340,"07/03/2022 13:20:33",1646659233044,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","1-quantised",7
"18",1646659233340,"07/03/2022 13:20:33",1646659233044,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","2-quantised",7
"19",1646659233340,"07/03/2022 13:20:33",1646659233044,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","3-quantised",4
"20",1646659233340,"07/03/2022 13:20:33",1646659233045,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","4-quantised",3
"21",1646659233340,"07/03/2022 13:20:33",1646659233045,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","5-quantised",3
"22",1646659233340,"07/03/2022 13:20:33",1646659233045,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","6-quantised",3
"23",1646659233523,"07/03/2022 13:20:33",1646659233046,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","7-quantised",2
"24",1646659233523,"07/03/2022 13:20:33",1646659233046,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","8-quantised",7
"25",1646659233523,"07/03/2022 13:20:33",1646659233046,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","9-quantised",4
"26",1646659233523,"07/03/2022 13:20:33",1646659233046,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","10-quantised",7
"27",1646659233523,"07/03/2022 13:20:33",1646659233046,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","11-quantised",3
"28",1646659233523,"07/03/2022 13:20:33",1646659233047,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","12-quantised",7
"29",1646659233523,"07/03/2022 13:20:33",1646659233047,1,"07/03/2022 14:20:33",73265,15,"questionnaire-mxm5",NA,20143560,"BLIND",5973075,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1920x1080","1903x937","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","13-quantised",6
"2",1646658134325,"07/03/2022 13:02:14",1646658133954,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","0",8
"3",1646658134408,"07/03/2022 13:02:14",1646658133955,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","1",9
"4",1646658134408,"07/03/2022 13:02:14",1646658133956,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","2",9
"5",1646658134408,"07/03/2022 13:02:14",1646658133956,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","3",9
"6",1646658134408,"07/03/2022 13:02:14",1646658133956,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","4",9
"7",1646658134408,"07/03/2022 13:02:14",1646658133956,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","5",9
"8",1646658134408,"07/03/2022 13:02:14",1646658133957,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","6",9
"9",1646658134408,"07/03/2022 13:02:14",1646658133957,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","7",9
"10",1646658134408,"07/03/2022 13:02:14",1646658133957,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","8",8
"11",1646658134408,"07/03/2022 13:02:14",1646658133958,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","9",2
"12",1646658134408,"07/03/2022 13:02:14",1646658133958,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","10",10
"13",1646658134408,"07/03/2022 13:02:14",1646658133958,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","11",2
"14",1646658134408,"07/03/2022 13:02:14",1646658133958,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","12",9
"15",1646658134408,"07/03/2022 13:02:14",1646658133958,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","13",9
"16",1646658134408,"07/03/2022 13:02:14",1646658133959,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","0-quantised",9
"17",1646658134408,"07/03/2022 13:02:14",1646658133959,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","1-quantised",10
"18",1646658134408,"07/03/2022 13:02:14",1646658133959,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","2-quantised",10
"19",1646658134408,"07/03/2022 13:02:14",1646658133960,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","3-quantised",10
"20",1646658134408,"07/03/2022 13:02:14",1646658133960,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","4-quantised",10
"21",1646658134408,"07/03/2022 13:02:14",1646658133960,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","5-quantised",10
"22",1646658134408,"07/03/2022 13:02:14",1646658133960,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","6-quantised",10
"23",1646658134486,"07/03/2022 13:02:14",1646658133961,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","7-quantised",10
"24",1646658134486,"07/03/2022 13:02:14",1646658133961,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","8-quantised",9
"25",1646658134486,"07/03/2022 13:02:14",1646658133961,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","9-quantised",3
"26",1646658134486,"07/03/2022 13:02:14",1646658133961,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","10-quantised",11
"27",1646658134486,"07/03/2022 13:02:14",1646658133962,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","11-quantised",3
"28",1646658134486,"07/03/2022 13:02:14",1646658133962,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","12-quantised",10
"29",1646658134486,"07/03/2022 13:02:14",1646658133963,1,"07/03/2022 14:02:13",73265,15,"questionnaire-mxm5",NA,20142592,"BLIND",5972827,"Intro Experiment: General explanations","complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 99.0.4844.51","1368x912","1351x801","Part 1 completed","VAS-f-2",2,NA,"Part 1 completed","Accuracy_level_0.55","No","13-quantised",10
